DATE,WEMMERSHOEK_HEIGHT_m_,WEMMERSHOEK_STORAGE_Ml_,WEMMERSHOEK_Current_,WEMMERSHOEK_Last_Year_,STEENBRAS_LOWER_HEIGHT_m_,STEENBRAS_STORAGE__Ml_,STEENBRAS_LOWER_Current__,STEENBRAS_LOWER_Last_Year__,STEENBRAS_UPPER_HEIGHT_m_,STEENBRAS_UPPER_STORAGE_Ml_,STEENBRAS_UPPER_Current__,STEENBRAS_UPPERLast_Year__,VOËLVLEI_HEIGHT__m_,VOËLVLEI_STORAGE__Ml_,VOËLVLEI__Current__,VOËLVLEI_Last_Year_,HELY_HUTCHINSON_HEIGHT_m_,HELY_HUTCHINSON_STORAGE__Ml_,HELY_HUTCHINSON_Current__,HELY_HUTCHINSON_Last_Year_,WOODHEAD_HEIGHT,WOODHEAD_STORAGE_Ml_,WOODHEAD_Current_,WOODHEAD_Last_Year_,VICTORIA_HEIGHT,VICTORIA_STORAGE_Ml_,VICTORIA_Current_,VICTORIALast_Year_,ALEXANDRA_HEIGHT_m_,ALEXANDRA_STORAGE_Ml_,ALEXANDRA_Current_,ALEXANDRA_Last_Year_,DE_VILLIERS_HEIGHT_m_,DE_VILLIERS_STORAGE_Ml_,DE_VILLIERS_Current_,DE_VILLIERS_Last_Year_,KLEINPLAATS_HEIGHT__m_,KLEINPLAATS_STORAGE_Ml_,KLEINPLAATS_Current__,KLEINPLAATS_Last_Year__,LEWIS_GAY_HEIGHT__m_,LEWIS_GAY_STORAGE__Ml_,LEWIS_GAY_Current__,LEWIS_GAY_Last_Year__,THEEWATERSKLOOF_HEIGHT__m_,THEEWATERSKLOOF_STORAGE__Ml_,THEEWATERSKLOOF_Current,THEEWATERSKLOOF_Last_Year__,BERG_RIVER_HEIGHT__m_,BERG_RIVER_STORAGE__Ml_,BERG_RIVER_Current__,BERG_RIVER_Last_Year__,TOTAL_STORED___BIG_6_STORAGE,TOTAL_STORED___BIG_6_Current,TOTAL_STORED___BIG_6_Last_Year,LAND_en_ZEEZICHT_HEIGHT__m_,LAND_en_ZEEZICHT_STORAGE__Ml_,LAND_en_ZEEZICHT_Current__,LAND_en_ZEEZICHT_Last_Year__,TOTAL_STORED___BIG_5_STORAGE,TOTAL_STORED___BIG_5_Current,TOTAL_STORED___BIG_5_Last_Year,ObjectId
09-Jan-05,39.18,25422,43.34970329,63.6535707,20.02,22610,67.45830474,72.57212758,22.29,25050,78.855416,85.8186168,10.28,62900,38.33145434,61.37298516,10.46,316.046,34.180216,99.83042159,34.08,646.2,67.67200754,87.51701749,5.54,89.595,69.77803738,71.72507788,9.98,84.255,62.76538685,50.54083047,25.28,172.352,71.08969943,73.05139765,10,1006,77.34891588,68.52222051,14.66,150,89.28571429,65.35714286,20.69,207167,43.14289403,62.7091889,#REF!,,,,,,,,,,,343149,44.66858715,0,7718
08-Jan-05,39.24,25530,43.53386536,63.84284837,20.06,22725,67.80141421,73.01966166,22.31,25097,79.00336828,86.1963673,10.33,63477,38.68307992,61.70023462,10.54,323.096,34.94266995,99.83042159,34.1,647.7,67.82909205,88.10346633,5.56,90.428,70.42679128,72.04906542,9.03,64.521,48.06463148,50.84998287,25.36,174.245,71.87050152,72.75565803,10.01,1008.4,77.5334461,68.69137321,14.68,150.6,89.64285714,65.95238095,20.73,208347,43.38863112,62.7091889,#REF!,,,,,,,,,,,345176,44.93244694,0,7719
07-Jan-05,39.25,25547,43.56285383,63.96050747,20.08,22783,67.97446072,73.37768893,22.36,25212,79.36537917,87.50590235,10.36,63823,38.89393339,61.94643347,10.7,337.372,36.48661217,99.83042159,34.06,644.7,67.51492303,89.27636402,5.58,91.261,71.07554517,72.04906542,9,63.898,47.6005304,50.84998287,25.33,173.531,71.57599931,72.8542379,10.02,1010.8,77.71797632,69.03736737,14.7,151.2,90,66.07142857,20.78,209829,43.69726024,62.7091889,#REF!,,,,,,,,,,,347194,45.19513519,0,7720
06-Jan-05,39.26,25565,43.59354751,64.26573904,20.14,22959,68.49956738,73.92069696,22.36,25212,79.36537917,88.75247899,10.41,64402,39.24677778,62.1103629,10.86,352.654,38.13935279,99.66084318,34.03,642.4,67.27406011,89.0459734,5.59,91.678,71.40031153,72.04906542,9.01,64.106,47.75547907,50.69503419,25.33,173.531,71.57599931,72.45991841,10.04,1015.5,78.07934799,69.03736737,14.73,152.1,90.53571429,66.07142857,20.8,210424,43.82117004,62.7091889,#REF!,,,,,,,,,,,348562,45.37321127,0,7721
05-Jan-05,39.29,25619,43.68562854,64.34247323,20.14,22959,68.49956738,74.28469135,22.51,25565,80.47659521,88.90357919,10.45,64866,39.52954081,62.68624882,11.02,368.053,39.8047469,99.66084318,34,640.1,67.03319719,89.0459734,5.59,91.678,71.40031153,72.37383178,9.01,64.106,47.75547907,50.84998287,25.03,166.537,68.69119752,72.65707816,10.06,1020.3,78.44840843,69.37567277,14.75,152.7,90.89285714,66.8452381,20.84,211618,44.06982265,62.7091889,#REF!,,,,,,,,,,,350627,45.64201762,0,7722
04-Jan-05,39.32,25673,43.77770957,64.5709706,20.16,23018,68.67559746,74.83068294,22.64,25870,81.43671105,88.90357919,10.52,65681,40.02620433,62.93366647,11.14,379.861,41.08177616,99.66084318,34.03,642.4,67.27406011,89.0459734,5.6,92.095,71.72507788,72.69859813,9.02,64.313,47.9096828,51.00493154,25.35,174.007,71.77233412,72.75565803,10.08,1025.1,78.81746886,69.55251422,14.58,147.6,87.85714286,67.55952381,20.92,214021,44.57025165,64.5053604,#REF!,,,,,,,,,,,354263,46.11532509,0,7723
03-Jan-05,39.41,25835,44.05395266,64.76195348,20.22,23195,69.20368768,75.19467733,22.83,26322,82.85957125,88.90357919,10.56,66149,40.31140498,63.18108413,11.32,397.764,43.01797661,99.66084318,34.02,641.6,67.1902817,89.27636402,5.63,93.345,72.69859813,73.02336449,9.04,64.729,48.21958015,51.62398129,25.36,174.245,71.87050152,72.8542379,10.08,1025.1,78.81746886,69.72166692,14.8,154.1,91.72619048,68.03571429,20.92,214021,44.57025165,64.5053604,#REF!,,,,,,,,,,,355522,46.27921235,0,7724
02-Jan-05,39.42,25853,44.08464634,64.79946798,20.25,23283,69.46624101,75.55867172,22.89,26466,83.31287185,89.13967325,10.61,66734,40.66790579,63.51199001,11.43,409.08,44.24179632,100,33.97,637.8,66.79233428,89.27636402,5.64,93.762,73.02336449,73.02336449,9.06,65.144,48.52873255,51.62398129,25.38,174.72,72.06642386,72.8542379,10.08,1025.1,78.81746886,70.23681378,14.82,154.7,92.08333333,68.45238095,20.96,215230,44.82202804,64.5053604,#REF!,,,,,,,,,,,357566,46.54528508,0,7725
01-Jan-05,39.45,25907,44.17672737,64.83868767,20.27,23342,69.64227109,75.92266611,22.89,26466,83.31287185,87.27925205,10.64,67087,40.88302508,63.84167708,11.53,419.392,45.35703394,100,33.93,634.8,66.47816525,89.0459734,5.65,94.178,73.34735202,73.34735202,9.06,65.144,48.52873255,51.77818501,25.39,174.958,72.16459126,73.05139765,10.1,1029.9,79.18652929,70.41365524,14.84,155.3,92.44047619,69.10714286,20.99,216139,45.0113289,64.5053604,#REF!,,,,,,,,,,,358941,46.72427237,0,7726
31-Dec-04,39.47,25943,44.23811473,65.25987313,20.3,23431,69.90780798,76.2866605,22.9,26490,83.38842195,85.8186168,10.67,67439,41.09753496,64.09214175,11.64,431.027,46.61535334,100,33.89,631.7,66.15352393,88.57471987,5.65,94.178,73.34735202,73.67211838,9.06,65.144,48.52873255,51.93313369,25.37,174.483,71.96866892,73.14997752,10.13,1037.6,79.77856374,70.75964939,14.84,155.3,92.44047619,69.70238095,21.04,217662,45.32849634,64.5053604,#REF!,,,,,,,,,,,360965,46.98774165,0,7727
30-Dec-04,39.51,26016,44.36259464,65.49178092,20.36,23608,70.4358982,76.74612883,22.95,26610,83.76617244,86.43246136,10.72,68029,41.45708279,64.34138761,11.74,441.986,47.80056368,100,33.88,631,66.08021782,88.33385695,5.64,93.762,73.02336449,73.99688474,9.03,64.521,48.06463148,52.08808236,25.37,174.483,71.96866892,73.24855739,10.03,1013.1,77.89481778,71.98216208,14.84,155.3,92.44047619,71.8452381,21.09,219192,45.64712154,64.5053604,#REF!,,,,,,,,,,,363455,47.31187135,0,7728
05-Nov-04,42.07,30882,52.66011868,71.20421526,22.24,29508,88.03890563,93.55252558,25.08,31983,100.6799509,101.1899141,12.71,92778,56.53919985,77.29973491,15.18,915.238,98.98252953,99.49126477,34.5,678.5,71.05456069,78.50036653,6.32,124.485,96.95093458,86.11370717,11.39,126.092,93.93167359,59.98003546,27.62,233.829,96.44699991,73.24855739,10.9,1245.7,95.77887129,79.00199908,15.7,182,108.3333333,94.10714286,22.73,274327,57.12908278,78.26163919,#REF!,,,,,,,,,,,459478,59.81143202,0,7729
19-Apr-04,40.79,28381,48.39540277,43.56285383,16.5,13810,41.20297163,44.23426918,17.05,14673,46.18944187,47.73507099,10.03,60037,36.58673329,62.19263232,9.06,204.935,22.16361721,47.68192368,32.44,530.3,55.53461095,46.23520788,2.36,10.119,7.880841121,2.351246106,5.82,21.461,15.98727633,29.91328834,17.6,50.307,20.75003197,27.90264103,7.65,543.5,41.78840535,37.78256189,10.23,52.5,31.25,33.63095238,19.42,172143,35.84908411,62.22479529,#REF!,,,,,,,,,,,289044,37.62560026,0,7730
02-Apr-05,36.38,20664,35.23634131,49.12011459,16.3,13394,39.96181042,45.54703583,16.14,13189,41.51792741,46.98901376,7.83,36418,22.19324172,37.91096621,3.35,9.856,1.065921445,26.94944876,30.66,422.8,44.27688763,44.08838622,3.68,31.529,24.55529595,15.30451713,8.5,55.384,41.25806404,15.98727633,19.29,69.123,28.51103146,17.10010188,8.43,674,51.82223589,43.87205905,9.58,43.7,26.01190476,33.21428571,17.4,125557,26.14746724,38.72087599,#REF!,,,,,,,,,,,209222,27.23496539,0,7731
07-Jun-04,38.72,24603,41.95314099,39.32712639,15.95,12685,37.84646597,42.60226154,14.75,11103,34.95136462,43.44130702,9.1,49655,30.25991042,57.09558487,8.8,188.454,20.38120535,73.11154755,31.9,496.3,51.97402869,17.95999581,1.46,3.328,2.591900312,10.46261682,6.86,31.965,23.81218433,37.32624145,18.6,60.856,25.1011578,33.67678176,6.8,419.2,32.23127787,36.42165155,10.99,64.3,38.27380952,34.58333333,18.69,154049,32.08097662,59.99504361,#REF!,,,,,,,,,,,252095,32.81585398,0,7732
06-Jun-04,38.65,24481,41.74510606,39.44308028,15.99,12765,38.08515082,42.47396843,14.75,11103,34.95136462,43.44130702,9.08,49438,30.12766995,57.25463908,8.01,141.339,15.28574179,72.80191554,31.8,490,51.31427375,18.81872447,3.69,31.757,24.73286604,10.27492212,6.86,31.965,23.81218433,37.19960071,18.54,60.201,24.8309912,33.10840074,6.83,423.3,32.54651699,35.63739812,10.65,58.8,35,34.4047619,18.77,155961,32.479154,59.99504361,#REF!,,,,,,,,,,,253748,33.03102924,0,7733
04-Nov-04,42.2,31142,53.1034718,71.24514017,22.24,29508,88.03890563,94.59378823,25.15,32172,101.2749079,101.1049202,12.74,93169,56.77747646,77.29973491,15.19,916.806,99.15210794,99.49126477,34.62,687.7,72.01801236,78.59461724,6.33,124.978,97.33489097,86.45638629,11.4,126.545,94.26913393,60.28918786,27.68,235.839,97.27606076,73.24855739,10.93,1254.3,96.44010457,79.18652929,15.7,182,108.3333333,94.46428571,22.73,274327,57.12908278,78.26163919,#REF!,,,,,,,,,,,460318,59.92077697,0,7734
16-Sept-04,43.8,34431,58.71188868,63.6535707,20.78,24867,74.19220097,85.9593639,23.75,28566,89.92350552,102.7198036,12.48,89800,54.72439745,72.83646668,15.2,918.374,99.32168635,100,32.27,519.5,54.40360247,65.34715677,5.5,87.928,68.47975078,77.89096573,11.24,119.304,88.87498324,63.25183629,26.22,194.968,80.41807765,69.3635205,10.13,1037.6,79.77856374,77.16438567,14.48,144.7,86.13095238,99.04761905,22.23,256465,53.40928969,74.72531592,#REF!,,,,,,,,,,,434129,56.51168754,0,7735
05-Jun-04,38.51,24237,41.32903622,39.50276243,15.99,12765,38.08515082,42.28302056,14.75,11103,34.95136462,43.23354424,9.08,49438,30.12766995,57.41430269,7.7,126.233,13.65203548,72.3375216,31.68,482.6,50.53932349,19.46800712,3.69,31.757,24.73286604,10.08800623,6.86,31.965,23.81218433,36.94557428,18.52,59.982,24.74066069,32.60271486,6.89,431.4,33.16930647,34.87621098,10.32,53.8,32.02380952,33.92857143,18.77,155961,32.479154,59.99504361,#REF!,,,,,,,,,,,253504,32.99926713,0,7736
18-Apr-04,40.87,28534,48.65629902,43.80840325,16.53,13874,41.3939195,44.82501417,17.15,14842,46.72144049,44.98693613,10,59696,36.37892684,62.1103629,9.71,252.156,27.27054462,47.68192368,31.48,470.5,49.2721751,46.23520788,2.3,9.547,7.435358255,62.1588785,5.82,21.461,15.98727633,29.81346564,17.5,49.352,20.35612494,28.00204584,7.65,543.5,41.78840535,38.12855605,10.3,53.5,31.8452381,30.89285714,19.45,172918,36.01047923,62.22479529,#REF!,,,,,,,,,,,289864,37.73234177,0,7737
01-Apr-05,36.43,20745,35.37446286,49.44921902,16.32,13435,40.08413641,45.74395083,16.39,13589,42.77709573,46.9354991,7.84,36519,22.25479143,38.12121027,3.35,9.856,1.065921445,26.94944876,30.68,423.9,44.39208294,45.62781443,3.69,31.757,24.73286604,15.30451713,8.51,55.555,41.38544972,15.98727633,19.31,69.372,28.61373601,17.19991916,8.42,672.2,51.68383823,43.87205905,9.83,46.9,27.91666667,34.4047619,17.43,126170,26.27512558,38.72087599,#REF!,,,,,,,,,,,210458,27.39585869,0,7738
03-Nov-04,42.27,31282,53.3422004,71.32528477,22.28,29644,88.44466987,94.59378823,25.18,32253,101.5298895,101.4448956,12.74,93169,56.77747646,77.12300801,15.21,919.942,99.49126477,99.49126477,34.75,697.9,73.08618704,78.67839564,6.35,125.963,98.10202492,86.45638629,11.42,127.45,94.94330964,60.75328893,27.75,238.628,98.42643425,73.24855739,10.95,1260,96.87836383,79.18652929,15.7,182,108.3333333,95,22.73,274327,57.12908278,78.26163919,#REF!,,,,,,,,,,,460675,59.96724858,0,7739
15-Sept-04,43.8,34431,58.71188868,63.54102722,20.8,24928,74.37419817,85.66100785,23.99,29166,91.812258,102.9747852,12.48,89800,54.72439745,72.83646668,15.2,918.374,99.32168635,100,32.29,520.8,54.53974238,65.7555765,5.5,87.928,68.47975078,77.89096573,11.24,119.304,88.87498324,63.42838838,26.3,196.998,81.25538786,69.84239594,10.14,1040.1,79.97078272,77.16438567,14.48,144.7,86.13095238,100,22.23,256465,53.40928969,74.72531592,#REF!,,,,,,,,,,,434790,56.59773161,0,7740
04-Jun-04,38.54,24289,41.41770684,39.56073938,16.09,12965,38.68186294,42.02941791,14.75,11103,34.95136462,43.44130702,9.1,49655,30.25991042,57.41430269,7.71,126.681,13.70048646,71.7132827,31.68,482.6,50.53932349,19.83453765,3.69,31.757,24.73286604,9.801401869,6.86,31.965,23.81218433,36.81893354,18.54,60.201,24.8309912,31.99308703,6.94,438.3,33.69983085,34.23035522,10.03,49.6,29.52380952,33.03571429,18.77,155961,32.479154,59.99504361,#REF!,,,,,,,,,,,253973,33.06031806,0,7741
17-Apr-04,40.85,28496,48.59150126,43.59354751,16.55,13917,41.52221261,45.02192917,17.15,14842,46.72144049,46.72144049,9.97,59355,36.17112039,62.27490173,9.58,242.621,26.23933916,47.44464368,30.28,401.6,42.05675987,46.36087548,1.92,6.338,4.936137072,2.69470405,5.82,21.461,15.98727633,29.71289799,16.86,43.513,17.94772379,28.10268805,7.65,543.5,41.78840535,38.70521298,10.32,53.8,32.02380952,28.75,19.45,172918,36.01047923,62.22479529,#REF!,,,,,,,,,,,289528,37.68860378,0,7742
31-Mar-05,36.46,20793,35.45631267,49.44921902,16.35,13497,40.26911716,46.00650416,16.28,13413,42.22306167,45.03730286,7.84,36519,22.25479143,38.47222645,3.35,9.856,1.065921445,26.94944876,30.68,423.9,44.39208294,47.84794219,3.7,31.986,24.91121495,15.30451713,8.53,55.895,41.63873121,15.98727633,19.33,69.621,28.71644057,17.29932396,8.43,674,51.82223589,44.37182839,10,49.2,29.28571429,35.47619048,17.47,126992,26.44630853,38.72087599,#REF!,,,,,,,,,,,211214,27.49426915,0,7743
02-Nov-04,42.31,31362,53.47861674,71.45146989,22.35,29882,89.15475729,94.80562103,25.24,32415,102.0398527,101.6148834,12.75,93299,56.85669886,77.12300801,15.21,919.942,99.49126477,99.49126477,34.86,706.7,74.0077495,78.77264635,6.35,125.963,98.10202492,86.45638629,11.44,128.355,95.61748536,60.90823761,27.81,241.171,99.4753406,73.14997752,10.95,1260,96.87836383,79.97078272,15.7,182,108.3333333,95.35714286,22.75,275060,57.28173132,78.90638667,#REF!,,,,,,,,,,,462018,60.14207034,0,7744
16-Apr-04,40.78,28363,48.36470909,43.8697906,16.6,14023,41.83847003,45.41575917,17.15,14842,46.72144049,49.62382346,9.96,59241,36.10164844,62.43944057,9.96,272.672,29.4893397,47.44464368,28.86,334.4,35.01937376,46.29804168,3.08,19.651,15.30451713,2.958722741,5.82,21.461,15.98727633,29.61307528,16.76,42.675,17.60207554,28.1538341,7.69,549.8,42.27279717,39.05889589,10.07,50.2,29.88095238,26.48809524,19.45,172918,36.01047923,62.22479529,#REF!,,,,,,,,,,,289387,37.67024945,0,7745
30-Mar-05,36.5,20857,35.56544574,49.57881454,16.4,13600,40.5764239,46.26905749,16.29,13429,42.2734284,45.71725375,7.85,36620,22.31634114,38.61238916,3.35,9.856,1.065921445,26.94944876,30.67,423.4,44.33972144,49.09414598,3.71,32.242,25.1105919,15.30451713,8.54,56.066,41.7661169,15.98727633,19.34,69.745,28.76758661,17.73777754,8.43,674,51.82223589,44.1257881,10.25,52.8,31.42857143,36.72619048,17.58,129273,26.92133081,38.72087599,#REF!,,,,,,,,,,,213779,27.82816179,0,7746
01-Nov-04,42.4,31543,53.78725871,71.45146989,22.35,29882,89.15475729,94.80562103,25.28,32523,102.3798281,101.6148834,12.77,93560,57.01575307,77.03464457,15.23,923.078,99.83042159,99.66084318,34.98,716.4,75.02356268,78.97162006,6.36,126.455,98.48520249,87.48442368,11.47,129.713,96.62912141,61.21739001,27.83,242.019,99.82511353,72.75565803,11,1274.5,97.99323389,79.97078272,15.7,182,108.3333333,95,22.76,275426,57.35795147,78.90638667,#REF!,,,,,,,,,,,462934,60.26130842,0,7747
27-Jul-04,39.79,26523,45.22713321,36.1469204,17.41,15802,47.1462243,39.83650088,19.59,19225,60.51877735,43.95127019,9.8,57429,34.99741004,52.85231116,8.64,178.919,19.34999989,31.22557173,34.87,707.5,74.09152791,42.65368101,2.47,11.265,8.773364486,18.02647975,9.35,71.168,53.01628451,40.62411538,21.6,101.652,41.92820581,31.06132163,7.25,482.5,37.09826234,36.31400892,11.25,68.7,40.89285714,22.26190476,19.78,181609,37.82039535,57.43437987,#REF!,,,,,,,,,,,300588,39.1283124,0,7748
03-Jun-04,38.66,24499,41.77579974,39.5317509,16.12,13025,38.86087657,41.3939195,14.75,11103,34.95136462,43.03207731,9.13,49982,30.45918523,57.4941345,7.71,126.681,13.70048646,67.86088946,31.68,482.6,50.53932349,20.45240339,3.69,31.757,24.73286604,8.263239875,6.86,31.965,23.81218433,35.93095845,18.57,60.528,24.96586827,30.9557298,7,446.6,34.33799785,33.2769491,9.75,45.9,27.32142857,30.05952381,18.77,155961,32.479154,59.99504361,#REF!,,,,,,,,,,,254570,33.13803109,0,7749
14-Sept-04,43.85,34536,58.89093513,63.39096924,20.9,25233,75.28418415,85.16573679,23.95,29066,91.49746592,103.059779,12.49,89929,54.80301045,72.6627868,15.2,918.374,99.32168635,100.1695784,32.62,541.6,56.71798094,65.27385066,5.5,87.928,68.47975078,77.89096573,11.25,119.757,89.21244357,63.42838838,26.38,199.046,82.1001225,70.32127139,10.14,1040.1,79.97078272,76.97985545,14.53,146.2,87.02380952,98.86904762,22.23,256465,53.40928969,73.83358185,#REF!,,,,,,,,,,,435229,56.65487737,0,7750
15-Apr-04,40.76,28326,48.30161653,44.05395266,16.63,14087,42.02941791,45.61267417,17.15,14842,46.72144049,50.22822426,9.98,59468,36.23998294,62.68624882,10.52,321.333,34.75200239,47.44464368,27.42,278.5,29.16535763,46.17237407,3.08,19.651,15.30451713,3.289719626,5.82,21.461,15.98727633,29.51325258,16.76,42.675,17.60207554,28.30685976,7.73,556.2,42.76487775,39.52022144,9.85,47.2,28.0952381,24.28571429,19.45,172918,36.01047923,62.22479529,#REF!,,,,,,,,,,,289641,37.70331328,0,7751
29-Mar-05,36.53,20905,35.64729555,49.71011527,16.43,13662,40.76140466,46.53161082,16.36,13541,42.62599553,48.21670287,7.87,36822,22.43944057,38.82385204,3.35,9.856,1.065921445,27.10723888,30.68,423.9,44.39208294,50.41365588,3.74,33.009,25.70794393,15.30451713,8.54,56.066,41.7661169,15.98727633,19.37,70.119,28.92184967,17.87801669,8.43,674,51.82223589,44.62555744,10.45,55.8,33.21428571,34.94047619,17.58,129273,26.92133081,38.72087599,#REF!,,,,,,,,,,,214203,27.88335496,0,7752
31-Oct-04,42.44,31624,53.92538026,71.49239479,22.35,29882,89.15475729,94.80562103,24.99,31740,99.91500614,101.3599018,12.77,93560,57.01575307,76.94628112,15.22,921.51,99.66084318,99.66084318,35.1,726.1,76.03937585,78.97162006,6.38,127.44,99.25233645,87.48442368,11.49,130.618,97.30329713,61.37233868,27.83,242.019,99.82511353,72.8542379,11,1274.5,97.99323389,80.17069045,15.7,182,108.3333333,95.35714286,22.77,275793,57.43437987,78.90638667,#REF!,,,,,,,,,,,462599,60.21770061,0,7753
26-Jul-04,39.77,26487,45.16574586,36.20148694,17.4,15778,47.07461885,39.83650088,19.16,18412,57.95951774,43.95127019,9.75,56866,34.6543161,52.85231116,9.04,203.655,22.02518585,31.22557173,34.41,671.3,70.30055503,42.65368101,2.51,11.716,9.124610592,18.02647975,9.27,69.506,51.77818501,40.62411538,21.44,99.145,40.89414832,31.06132163,7.1,460.7,35.42211287,36.31400892,10.83,61.7,36.72619048,24.3452381,19.78,181609,37.82039535,57.51101652,#REF!,,,,,,,,,,,299152,38.94138459,0,7754
02-Jun-04,38.68,24534,41.83548189,39.5317509,16.18,13146,39.2218874,41.20297163,14.75,11103,34.95136462,43.74350741,9.15,50200,30.5920351,57.6537981,7.71,126.681,13.70048646,63.96188379,31.7,483.8,50.6649911,20.79798932,3.69,31.757,24.73286604,6.544392523,6.86,31.965,23.81218433,35.17036905,18.59,60.747,25.05619878,29.89939903,7.05,453.6,34.87621098,33.2769491,9.4,41.5,24.70238095,30.41666667,18.77,155961,32.479154,59.99504361,#REF!,,,,,,,,,,,254944,33.18671563,0,7755
13-Sept-04,43.92,34684,59.14330537,63.23920606,20.98,25477,76.01217293,84.1960796,24.07,29367,92.44499008,103.2297667,12.49,89929,54.80301045,72.40318108,15.2,918.374,99.32168635,101.1870489,33,567.1,59.38841764,64.15331448,5.51,88.344,68.80373832,78.57632399,11.27,120.662,89.88661929,63.25183629,26.43,200.329,82.62931906,70.60958658,10.18,1050.4,80.7627249,76.97985545,14.58,147.6,87.85714286,98.86904762,22.23,256465,53.40928969,73.83358185,#REF!,,,,,,,,,,,435922,56.74508696,0,7756
14-Apr-04,40.79,28381,48.39540277,44.17672737,16.66,14151,42.22036578,46.26905749,17.15,14842,46.72144049,50.38876822,10,59696,36.37892684,62.68624882,10.52,321.333,34.75200239,47.44464368,27.54,283.2,29.65755577,46.17237407,3.08,19.651,15.30451713,3.239096573,5.82,21.461,15.98727633,29.41268493,16.75,42.593,17.56825316,28.40915184,7.76,561,43.13393818,39.87390435,9.68,45,26.78571429,25.41666667,19.45,172918,36.01047923,62.22479529,#REF!,,,,,,,,,,,289988,37.74848316,0,7757
28-Mar-05,36.59,21001,35.81099516,49.94372826,16.48,13767,41.07467852,46.72852582,15.82,12684,39.92822741,48.05615891,7.88,36923,22.50099028,39.10539626,3.35,9.856,1.065921445,27.10723888,30.67,423.4,44.33972144,46.29804168,3.72,32.498,25.30996885,15.30451713,8.56,56.406,42.01939838,15.98727633,19.37,70.119,28.92184967,17.87801669,8.45,677.6,52.09903122,45.63278487,10.63,58.5,34.82142857,33.21428571,17.63,130320,27.13937041,41.92941098,#REF!,,,,,,,,,,,214695,27.94739987,0,7758
25-Jul-04,39.68,26323,44.88609235,36.20148694,17.25,15442,46.07214249,39.83650088,18.74,17635,55.51358328,42.88097711,9.59,55070,33.55982815,52.93031476,9.19,213.77,23.11911802,28.48636127,33.9,632.5,66.23730234,42.17195518,1.32,2.704,2.105919003,16.39641745,9.12,66.391,49.45767964,39.99016672,21.13,94.387,38.93162517,30.16296614,6.93,436.9,33.59218822,36.31400892,10.38,54.7,32.55952381,24.3452381,19.53,174997,36.44343465,57.28173132,#REF!,,,,,,,,,,,289467,37.68066326,0,7759
01-Jun-04,38.74,24638,42.01282314,39.58972785,16.18,13146,39.2218874,41.01202375,14.75,11103,34.95136462,44.4675292,9.2,50746,30.92476919,57.73362991,7.72,127.128,13.74882928,63.96188379,31.71,484.4,50.7278249,21.62530108,3.69,31.757,24.73286604,6.408878505,6.86,31.965,23.81218433,34.91634262,18.62,61.091,25.1980878,29.89939903,7.12,463.5,35.63739812,33.2769491,9.1,38,22.61904762,30.53571429,18.77,155961,32.479154,59.99504361,#REF!,,,,,,,,,,,255594,33.2713278,0,7760
12-Sept-04,43.99,34833,59.39738081,63.01411909,21.04,25661,76.56114807,83.22940597,24.01,29217,91.97280196,103.3997545,12.49,89929,54.80301045,71.97111429,15.2,918.374,99.32168635,100.8478921,33.3,587.7,61.54571159,62.41491256,5.52,88.761,69.12850467,77.56619938,11.28,121.114,90.22333467,63.25183629,26.56,203.695,84.01768663,69.3635205,10.18,1050.4,80.7627249,76.44164232,14.58,147.6,87.85714286,97.73809524,22.23,256465,53.40928969,73.83358185,#REF!,,,,,,,,,,,436105,56.76890854,0,7761
13-Apr-04,40.83,28459,48.5284087,44.33190096,16.7,14236,42.47396843,49.44058239,17.2,14927,46.98901376,47.41398306,10.01,59809,36.44778939,62.85078765,10.5,319.57,34.56133482,47.44464368,27.73,290.1,30.38014452,46.05717876,3.08,19.651,15.30451713,3.239096573,5.82,21.461,15.98727633,29.31286223,16.73,42.429,17.50060839,28.51103146,7.76,561,43.13393818,39.9969245,9.75,45.9,27.32142857,25.83333333,19.45,172918,36.01047923,63.11465509,#REF!,,,,,,,,,,,290349,37.79547546,0,7762
27-Mar-05,36.61,21035,35.8689721,50.20803492,16.56,13938,41.58486738,47.07461885,15.31,11902,37.46655334,48.27021752,7.92,37327,22.74718913,39.3881593,3.35,9.856,1.065921445,27.10723888,30.67,423.4,44.33972144,54.66540999,3.73,32.754,25.50934579,15.30451713,8.6,57.087,42.5267063,15.98727633,19.38,70.244,28.97340818,17.87801669,8.46,679.3,52.22974012,46.91680763,10.83,61.7,36.72619048,31.60714286,17.68,131374,27.35886778,41.92941098,#REF!,,,,,,,,,,,215576,28.0620819,0,7763
30-Oct-04,42.48,31705,54.06350181,71.45146989,22.27,29610,88.34322881,95.34266193,24.99,31740,99.91500614,101.6148834,12.77,93560,57.01575307,77.03464457,15.21,919.942,99.49126477,99.83042159,35.2,734.3,76.89810451,78.97162006,6.38,127.44,99.25233645,87.48442368,11.48,130.165,96.9658368,61.52728736,27.82,241.595,99.65022706,73.05139765,10.99,1271.6,97.77025988,81.15485161,15.7,182,108.3333333,95.35714286,22.77,275793,57.43437987,79.09110598,#REF!,,,,,,,,,,,462408,60.19283764,0,7764
